id,text,preprocessed_text
1460846138865504261,"Tanong kay Bongbong Marcos, Jr - Anong ginawa mo sa pendemic? Sagot - pumunta ako sa Spain at nakalanghap ako ng Covid virus. Top that.","tanong kay bongbong marcos, jr - anong ginawa mo sa pendemic? sagot - pumunta ako sa spain at nakalanghap ako ng covid virus. top that."
1460867386165239816,Nagparecount lang po buong 6 yrs. 2 yrs na pandemic. Hahahahaha.,nagparecount lang po buong 6 yrs. to yrs na pandemic. hahahahaha.
1460931406708686856,"Manang mana kayo sa nanay n'yo, kuda ng kuda 😅","manang mana kayo sa nanay n'yo, kuda ng kuda."
1461114317420433411,Meron naman karapatang kumuda si VP Leni dahil maraming nagagawa para maka tulong. Iyong iba hindi na nga nakatutulong nanggugulo pa.,meron naman karapatang kumuda si vp leni dahil maraming nagagawa para maka tulong. iyong iba hindi na'nga nakatutulong nanggugulo pa.
1463226773634629632,hindi ba parang gusto na kong bugbugin ng nanay ko kase araw araw na kong gabi natutulog?,hindi ba parang gusto na kong bugbugin ng nanay ko kase araw araw na kong gabi natutulog?
1463226814839459842,araw araw...,araw araw.
1463226835395694593,gabi?,gabi?
1463235789932826625,parang tanga naman,parang tanga naman.
1463235110518411267,Unsa man ni nga semana oy? Biochem pbl modules back to back tapos corre heavy ang friday? Di po sya compatible sa akin na bobo. Parang hanggang today lang po gagana ang utak ko tapos leader pa ako tomorrow sa PBL so parang magkaka-brain hemorrhage po yata ako this week.,unsa man ni nga semana oy? biochem pbl modules back to back tapos corre heavy ang friday? di po siya compatible sa akin na bobo. parang hanggang today lang po gagana ang utak ko tapos leader pa ako tomorrow sa pbl so parang magkaka-brain hemorrhage po yata ako this week.
1463232706796396546,su4thive talaga ni billie skksksksksks,su4thive talaga ni billie.
1463340248553832448,Saktan mo ako k lang 🤲,saktan mo ako k lang.
1463235945898016769,shuta parang need ko na bumili ng new phone agad ah,shuta parang need ko na bumili ng new phone agad ah.
1463236774524719105,BAKIT NAMAN KASI PARANG PINAG BIYAK NA ITLOG SILA ANGEL,bakit naman kasi parang pinag biyak na itlog sila angel.
1461532628272644101,"Even sa ormoc City, ayon kay Lucy torres, s'ya ang unang nagpa abot ng tulong,kahit wala s'yang position sa gobyerno that time,s'ya lang namn ang une nagpa hatid ng tulong saknila,hindi yn binabalita, kase,good deeds,negative lng kase hinhanap ng mainstream media is sknya.","even sa ormoc city, ayon kay lucy torres, s'ya ang unang nagpa abot ng tulong,kahit wala s'yang position sa gobyerno that time,s'ya lang namn ang une nagpa hatid ng tulong saknila,hindi yn binabalita, kase,good deeds,negative lng kase hinhanap ng mainstream media is sknya."
1461538299672096771,Ano ba nangyari sa Ormoc nung 2016 to 2021? Yung bang nagawa nya eh hindi nagawa nga ibang kandidato? Sobra bang angat yung sa iba?,ano ba nangyari sa ormoc nung 2016 to 2021? yung bang nagawa nya eh hindi nagawa nga ibang kandidato? sobra bang angat yung sa iba?
1461539135592615938,Enough na ba yun para masabing handa sya at puedeng maging magiling na presidente kung nagawa din ng ibang kanditato or mas higit pa ang ibang kandidato sa nagawa nya?,enough na ba yun para masabing handa siya at puedeng maging magiling na kung nagawa din ng ibang kanditato or mas higit pa ang ibang kandidato sa nagawa nya?
1463235245432455168,"He has a reason.,at alam nmin na kaya n'ya, kung kay Leni, naniniwala kayo,mas naniniwala nmn kami kay BBM na kaya n'ya...let the majority decide.kaya nga may botohan e,majority wins. invidious.tiekoetter.com/lJtkamUZwvo","he has a reason.,at alam nmin na kaya n'ya, kung kay leni, naniniwala kayo,mas naniniwala nmn kami kay bbm na kaya n' the majority nga may botohan e,majority wins."
1463236084285186048,unfair? Or baka sadyang di lang para sa'tin,unfair? or baka sadyang di lang para sa'tin.
1463246774521319430,"sa buong buhay ko, parang wala man lang akong nagawang tama","sa buong buhay ko, parang wala man lang akong nagawang tama."
1463235816294010882,Kung alam nyong tinatapakan ang karapatang pantao ng kapwa Pilipino ay dapat na manindigan tayo para sa tama.,kung alam nyong tinatapakan ang karapatang pantao ng kapwa pilipino ay dapat na manindigan tayo para sa tama.
1470787913080180740,"Hi kuya,mabuhay ka.Nakita ko vid mo sa walk bridge.","hi kuya,mabuhay ko vid mo sa walk bridge."
1463234047614750721,"Desidido na ako kanina na mag-socmed break, tapos nag-alarm na lang ako para sa 3:00 AM perf ng enha, na 6:00 AM pa lala. Nung nakita ko weverse post ni Hee, haha ayoko na pala mag-socmed break... Jk HAHAHAHAHAH","desidido na ako kanina na mag-socmed break, tapos nag-alarm na lang ako para sa 3:00 am perf ng enha, na 6:00 am pa lala. nung nakita ko weverse post ni hee, haha ayoko na pala mag-socmed break. jk hahahahahah."
1463065620845527042,"If it came from St Lukes nga, sana may header from their hospital? Not sure if may sample drug test report ba na pwede icompare?","if it came from st lukes nga, sana may header from their hospital? not sure if may sample drug test report ba na pwede icompare?"
1463066458494169091,"Ususan is a nearby barangay of BGC, kung nasaan ang St Lukes which is under the jurisdiction of Brgy. Fort Bonifacio","ususan is a nearby barangay of bgc, kung nasaan ang st lukes which is under the jurisdiction of brgy. fort bonifacio."
1463099138099191808,"Ganito daw talaga format ng drug test report and not sure why hindi pa updated ang address kasi 2010 nagopen si St Lukes BGC, Brgy Fort Bonifacio was created on 2008 pa.","ganito daw talaga format ng drug test report and not sure why hindi pa updated ang address kasi 2010 nagopen si st lukes bgc, brgy fort bonifacio was created on 2008 pa."
1463106510465093638,Sakit na ng ulo niyo no?,sakit na ng ulo niyo no?
1463134590789246977,Sakit sa bangs noh?,sakit sa bangs noh?
1463171658018172937,Kaya kaming mga pilipino gusto nmen pagbabago. Ayaw na namen sa mga dilawan/pinklawan whatever they call them now.,kaya kaming mga pilipino gusto nmen pagbabago. ayaw na namen sa mga dilawanpinklawan whatever they call them now.
1463176997815787520,"Tanda tanda mo na TANGA TANGA mo pa rin. Paka MANGMANG. Kaya andali-dali nyo ma-scam ng mga MAGNANAKAW, e 🙄","tanda tanda mo na tanga tanga mo pa rin. paka mangmang. kaya andali-dali nyo ma-scam ng mga magnanakaw, e."
1463233547578134528,Patay na po si FM ok?,patay na po si fm ok?
1463236512955265025,"Yun na ang point. Nasusunog na sa impyerno ang partriarch MAGNANAKAW, pero kaming mga Pilipinong nagbabayad pa rin ng utang ng bansa para sa...guess what--- para sa kapritso nyang mga SINASAMBA mo Ulul!","yun na ang point. nasusunog na sa impyerno ang partriarch magnanakaw, pero kaming mga pilipinong nagbabayad pa rin ng utang ng bansa para what--- para sa kapritso nyang mga sinasamba mo ulul!"
1463238714260267008,"Ano nangyayare sa inyo? yung pancit nyo sa chowking parang instant noodles, yung honey beef nyo ang tabang tapos ito hilaw naman 😑","ano nangyayare sa inyo? yung pancit nyo sa chowking parang instant noodles, yung honey beef nyo ang tabang tapos ito hilaw naman."
1463236127372894209,Parang gusto kong magupgrade to iPhone 13 pro max. Bilhin nyo na 12pm ko HAHA,parang gusto kong magupgrade to iphone 13 pro max. bilhin nyo na 12pm ko haha.
1463234104015474694,Anlamok dito taena wala ng pwesto para sa mga bantay,anlamok dito taena wala ng pwesto para sa mga bantay.
1463234337093332992,parang 2 weeks ko na tong inaaraw araw :)) open.spotify.com/track/2m6Ko…,parang to weeks ko na tong inaaraw araw ).
1463089723598319616,Congrats po former Senator Ferdinand Marcos Jr. sa pagiging negative. Kaso bakit parang wala sa Ususan Taguig yung St. Luke's Medical Center or baka di lang nadetect ni Google? Charot!,congrats po former senator ferdinand marcos jr. sa pagiging negative. kaso bakit parang wala sa ususan taguig yung st. luke's medical center or baka di lang nadetect ni google? charot!
1463113343124660234,"Not trying to defend Blengblong but ususan taguig talaga yung address ng st lukes sa taguig based sa kanilang drug test reports images online, Ganyan din ang itsura walang logo ng st lukes. Halos magkaka mukha ang reports ng drug test sa mga hospitals.","not trying to defend but ususan taguig talaga yung address ng st lukes sa taguig based sa kanilang drug test reports images online, ganyan din ang itsura walang logo ng st lukes. halos magkaka mukha ang reports ng drug test sa mga hospitals."
1463163695853408274,Huwag ipairal ang katangahan tulangvng Bobang si Leni. Itanong mo sa DOH.,huwag ipairal ang katangahan tulangvng bobang si leni. itanong mo sa doh.
1463168459148341255,Bakit kailangan mo idrag ang name ni Leni? Eh si Bobong Marcos ang nagsubmit ng drug results di ba. WE ARE JUST TRYING TO PROVE USING GOOGLE THAT USUSAN IS WAY WAY FAR FROM ST LUKES BGC! You are trying to cover the ineptness of your candidate Boy Recto!,bakit kailangan mo idrag ang name ni leni? eh si bobong marcos ang nagsubmit ng drug results di'ba. we are just trying to prove using google that ususan is way way far from st lukes bgc! you are trying to cover the ineptness of your candidate boy recto!
1463168828653850639,Tanga! Check mo ngayon sa St Lukes bago ka bumaka ng mabaho mong bunganga. Tanga tanga talaga kayo ng bobang si Leni Robeedo.,tanga! check mo ngayon sa st lukes bago ka bumaka ng mabaho mong bunganga. tanga tanga talaga kayo ng bobang si leni robeedo.
1463174439487647750,"Kuyaaaa, i don't have to check because i live just next to St Lukes BGC, and i pass by Ususan on the way to my office you know. Soooo, hindi po ako tanga ! Have you looked at the mirror lately, ""mirror mirror on the wall, lahat ba ng katangahan ni Bobong Marcos sinasakyan ko?""","kuyaaaa, i don't have to check because i live just next to st lukes bgc, and i pass by ususan on the way to my office you know. soooo, hindi po ako tanga! have you looked at the mirror lately, mirror mirror on the wall, lahat ba ng katangahan ni bobong marcos sinasakyan ko?"
1463238269945073666,Nakakahiya sila 😂 sobrang babaw talaga,nakakahiya sila sobrang babaw talaga.
1463232278876672000,"""Sana all"" in bisaya is ""unta tanan"" right? Sakto ba?",sana all in bisaya is unta tanan right? sakto ba?
1463238689731932160,Yeh bat parang mas ok pakingan unta tanan kaysa sana ol...,yeh bat parang mas ok pakingan unta tanan kaysa sana ol.
1463238887032057856,Noh? Sige mag unta tanan nako sugod karon,noh? sige mag unta tanan nako sugod karon.
1463241170176282625,Doc bigla ko nagulat kay gamay raman bisaya ngare I forgot u spoke bisaya😭😭,doc bigla ko nagulat kay gamay raman bisaya ngare i forgot ikaw spoke bisaya.
1460977217735774209,"Napansin ko lang namigay sya ng tulong sa mga hindi masyado nangangailangan at sa dami ng ninakaw, face shields lang at karampot na bigas ang mga pinamigay.","napansin ko lang namigay siya ng tulong sa mga hindi masyado nangangailangan at sa dami ng ninakaw, face shields lang at karampot na bigas ang mga pinamigay."
1463238282121125888,"Nag research kaba? Hindi, kase makakuda ka e.he gave face shields, face mask, at ibang kailangan ng mga frontliners, hindi lng isang hospital yan, even in visayas and mindanao. Nakaw? Do you have evidence? Ilang korte nb ang isinampa sknila? May napatunayan ba?","nag research kaba? hindi, kase makakuda ka gave face shields, face mask, at ibang kailangan ng mga, hindi lng isang hospital yan, even in visayas and mindanao. nakaw? do you have evidence? ilang korte nb ang isinampa sknila? may napatunayan ba?"
1463235274666745859,Parang nilalagnat nanaman ako za,parang nilalagnat nanaman ako za.
1463233183676174338,Hubadera na girl? Parang no apil na ke pogi! Di ka na nun babalikan kaya kapit ka mabuti ke hito haha,hubadera na girl? parang no apil na ke pogi! di ka na nun babalikan kaya kapit ka mabuti ke hito haha.
1463234908743438336,SINO NAG SABING HAPPY ENDING MMIA!!!!!,sino nag sabing happy ending mmia!
1463234997608136706,Mugto mata ko oh!! Diko inexpect yun oh parang mga bobo di ganyan yung bonding!!!!,mugto mata ko oh!! diko inexpect yun oh parang mga bobo di ganyan yung bonding!
1463236216891973645,Sakit pala. Pero parang wala na dn akong maramdaman.,sakit pala. pero parang wala na dn akong maramdaman.
1463233276483497984,"Mktawa ka akala mo hindi importante ang faceshield 😅 hanggang bash lng nmn kayo,lakas lng ng loob n'yong mambash.. di n'yo nga maipakita yang mukha n'yo e😅","mktawa ka akala mo hindi importante ang faceshield hanggang bash lng nmn kayo,lakas lng ng loob n'yong mambash.. di n'yo nga maipakita yang mukha n'yo e."
1463366595644833796,"May mukha ka nga, mukha namang pinaglihi sa sama ng loob haha. Magsama sama kayong mga bbm supporter na mukhang kulugo.","may mukha ka'nga, mukha namang pinaglihi sa sama ng loob haha. magsama-sama kayong mga bbm supporter na mukhang kulugo."
1463576733374816262,"Ows talaga? Atleast, I'm real, kahit mukhang inodoro pa yan,. Kesa nmn sayo, mas mabaho pa yata sa posonegro ang buong katauhan mo 😏✌️nakakahiya nmn sainyong singilyng singil sa perang hindi nmn inyo 😂 invidious.tiekoetter.com/s8Y-YUzCPFA","ows talaga? atleast, i'm real, kahit mukhang inodoro pa yan,. kesa nmn sayo, mas mabaho pa yata sa posonegro ang buong katauhan mo nakakahiya nmn sainyong singilyng singil sa perang hindi nmn inyo."
1463115614180954114,Tanginang achievement yan namigay ng faceshield wahahaha,tanginang achievement yan namigay ng faceshield wahahaha.
1463232190712475651,"Bago ka mamuna,magbasa ka muna kung anong sentimyento nakareply yan,natural,faceshield face mask ibibigay e ang issue ni ate, kung ano daw ba ginawa ni bbm nung pandemic, edi yan, namigay s'ya ng mga kailangan ng mga frontliners, dahil short na sila that time,luzvimin yan","bago ka mamuna,magbasa ka muna kung anong sentimyento nakareply yan,natural,faceshield face mask ibibigay e ang issue ni ate, kung ano daw ba ginawa ni bbm nung pandemic, edi yan, namigay s'ya ng mga kailangan ng mga, dahil short na sila that time,luzvimin yan."
1463232684864401414,"Hindi lng isang hospital s'ya namigay, O ano pa ipupuna n'yo sa mga gingawa ni bbm? Jan kayo magaling e,maganda O hindi ginagawa ni bbm may negative comments kayo e, daig n'yo pa si marites 😂","hindi lng isang hospital s'ya namigay, o ano pa ipupuna n'yo sa mga gingawa ni bbm? jan kayo magaling e,maganda o hindi ginagawa ni bbm may negative comments kayo e, daig n'yo pa si marites."
1463226603857539074,"Yan lng kase gusto mo mlmn at ayaw mo mag research, yan kase kayo, ito pakinggan mo, kung ayaw ko,problema n'yo na yan,dito mo mllmn kung sino ang nasa tama at sino ang pumapanig sa mali, chnce mo na to,kung ayaw mo panoorin, OK lng. alm nmin n ns tama kmi invidious.tiekoetter.com/lJtkamUZwvo","yan lng kase gusto mo mlmn at ayaw mo mag research, yan kase kayo, ito pakinggan mo, kung ayaw ko,problema n'yo na yan,dito mo mllmn kung sino ang nasa tama at sino ang pumapanig sa mali, chnce mo na to,kung ayaw mo panoorin, ok lng. alm nmin n ns tama kmi."
1463230899596656642,"Oh, typo lang yan, baka issue nanaman sainyo yan, (kung ayaw n'yo) kase dapat yan,.pero kung gusto n'yo ulit gnawing issue yan, OK lang 😂 yan kayo e, maissue😅","oh, typo lang yan, baka issue nanaman sainyo yan, (kung ayaw n'yo) kase dapat yan,.pero kung gusto n'yo ulit gnawing issue yan, ok lang yan kayo e, maissue."
1463232017198288900,parang pinagsisihan ko na nag quit ako sa drum and lyre 😮‍💨,parang pinagsisihan ko na nag quit ako sa drum and lyre.
1463231299460554755,Kung makapag puyat ako parang wala akong pasok mamaya 😂,kung makapag puyat ako parang wala akong pasok mamaya.
1463232118926970883,Haha parang Hindi ko mapapanood yung 6am ah HAHAHSHHD,haha parang hindi ko mapapanood yung 6am ah hahahshhd.
1463233245844172802,Okay naman ako pero parang laging may kulang sa akin,okay naman ako pero parang laging may kulang sa akin.
1463231749970808832,"yesss~ damihan mo kain! ang pagkain parang ikaw, hindi ko kaya na wala sa buhay ko 😆","yesss damihan mo kain! ang pagkain parang ikaw, hindi ko kaya na wala sa buhay ko."
1463242684286472195,Try ko nga makapag ipon starting today hanggang 27 ng december para sa bday ko 🤣 Oh sa mababait jan beke nemen gcash 09569414312 Thank you labyu 🤣🤣🤣,try ko'nga makapag ipon starting today hanggang 27 ng december para sa bday ko oh sa mababait jan beke nemen gcash thank you labyu.
